Step,LA-PS:CH8:SETI,LA-PS:CV8:SETI,UD-PS:CH3:SETI,UD-PS:CH4:SETI,UD-PS:CH5:SETI,UD-PS:CH6:SETI,UD-PS:CH7:SETI,UD-PS:CV3:SETI,UD-PS:CV4:SETI,UD-PS:CV5:SETI,UD-PS:CV6:SETI,UD-PS:CV7:SETI,LA-BI:SBPM1:POS_X,LA-BI:SBPM2:POS_X,LA-BI:SBPM3:POS_X,LA-BI:SBPM4:POS_X,LA-BI:SBPM5:POS_X,LA-BI:SBPM7:POS_X,LA-BI:SBPM1:POS_Y,LA-BI:SBPM2:POS_Y,LA-BI:SBPM3:POS_Y,LA-BI:SBPM4:POS_Y,LA-BI:SBPM5:POS_Y,LA-BI:SBPM7:POS_Y,LA-BI:SBPM1:POS_S,LA-BI:SBPM2:POS_S,LA-BI:SBPM3:POS_S,LA-BI:SBPM4:POS_S,LA-BI:SBPM5:POS_S,LA-BI:SBPM7:POS_S,UD-BI:CBPM1:POS_X,UD-BI:CBPM2:POS_X,UD-BI:CBPM3:POS_X,UD-BI:CBPM4:POS_X,UD-BI:CBPM1:POS_Y,UD-BI:CBPM2:POS_Y,UD-BI:CBPM3:POS_Y,UD-BI:CBPM4:POS_Y,UD-BI:CBPM1:CH4_MAXADC,UD-BI:CBPM2:CH4_MAXADC,UD-BI:CBPM3:CH4_MAXADC,UD-BI:CBPM4:CH4_MAXADC,UD-BI:CBPM6:POS_X,UD-BI:CBPM7:POS_X,UD-BI:CBPM8:POS_X,UD-BI:CBPM9:POS_X,UD-BI:CBPM10:POS_X,UD-BI:CBPM6:POS_Y,UD-BI:CBPM7:POS_Y,UD-BI:CBPM8:POS_Y,UD-BI:CBPM9:POS_Y,UD-BI:CBPM10:POS_Y,UD-BI:CBPM6:CH4_MAXADC,UD-BI:CBPM7:CH4_MAXADC,UD-BI:CBPM8:CH4_MAXADC,UD-BI:CBPM9:CH4_MAXADC,UD-BI:CBPM10:CH4_MAXADC,pd_energy,Reward
0.0,1.0508832277357578,0.7726869057118894,-1.0467860870063304,0.29637620940804477,1.460350072532892,0.7704408431053161,-0.0008130229543894527,0.32376733437180516,0.6515380987524985,-0.42303264960646636,-0.4598085871484364,-0.4789434103667737,-2.204143815755844,0.24205081459884506,0.9437087567746616,0.5265985690616072,1.7408782235085962,1.557917978540063,-1.6963526009805503,1.3732192549109463,1.3652686405666172,0.41028845817223186,-0.8607049422227094,0.9671036595962942,63741.5,102642.9,35172.7,81442.0,86205.2,76003.3,1.7743575248718209,1.9618689937591163,0.2454081373214722,1.4940019159317013,1.4498038368224693,2.049599173545818,0.6481164808273314,0.0945896224975625,2983.5,2961.0,1656.3,3734.1,2.279306271553039,0.7362718530654899,0.01778377532958985,0.23331748008728317,-0.48397541027068414,0.558031187438967,0.8012579105377198,0.258354658126831,-0.0005356890106201087,2.0552959310531627,4120.2,3979.1,3630.1,3104.7,3774.2,3.5686930732002233,0.5586611505188507
1.0,1.0599433833360672,0.7134040310233832,-1.096709620580077,0.4131061580777168,1.4821173088252542,0.7830183805525303,0.021209919825196263,0.2827944235503673,0.708243908882141,-0.5137740120291711,-0.42625560522079475,-0.4797058245539666,-2.2059418115578593,0.24031802932177646,0.9350542629137613,0.5191358673125507,1.7589060906097296,1.55395799780637,-1.7004787705801427,1.3800614119134846,1.3778933450393376,0.4174396773800254,-0.8696142754107962,0.9633333302848041,64222.2,103445.2,35434.2,82082.3,86882.1,76577.1,1.748581436157221,2.1052440805434873,0.30240465259552,1.090420719146728,1.5169799928664753,2.0970893688201713,0.7910623331069946,-0.03381226921081147,2861.8,2934.0,1593.6,3613.7,2.262755683708196,0.8352464769363422,0.08238982200622558,0.10611519813537892,-0.18283183002471917,0.8433559631347644,0.3732107673645018,0.27477981376647953,0.021100570526123037,2.098217712593077,4080.0,4355.9,3486.6,3291.3,3544.2,2.872848974637282,0.0252714361900098
2.0,1.037232307493687,0.710761431157589,-1.1146155338734387,0.29861191816627974,1.429650586619973,0.8333942374773324,0.011508724652230741,0.31795956023037436,0.6421986171603201,-0.44954114865977324,-0.48219773456454285,-0.4746567169576884,-2.2097178722023965,0.2343536541089879,0.9166877410411811,0.4840582881569862,1.742776618015021,1.548344913441688,-1.7093538514897226,1.3861592420786624,1.3859511695243418,0.4193159891478717,-0.8513447338007637,0.9664108638614415,64178.0,103374.8,35408.1,82113.8,87004.0,76670.1,1.774535054206843,2.070257623672447,0.22538392353057857,1.3922369279861446,1.5015060806274008,2.2074184417724423,1.0485992364883425,0.129056176185611,3025.0,3013.0,1670.2,3797.7,2.4926132278442386,0.6929082235336314,0.15675081253051754,0.20252560615539847,-0.22731917114258465,0.5991615926742546,0.4479666084289553,0.19947696876525878,0.006802863464355479,2.277094622230531,3858.3,4218.1,3674.5,3253.8,3842.3,2.927162019513253,0.4631223464097435
3.0,1.0367952713370323,0.7570953495055438,-1.1314170829951762,0.31346351809799666,1.4851817624270913,0.8382232823967934,0.015009219758212566,0.30236997842788693,0.7130686459690331,-0.43922948259860284,-0.4886950636655093,-0.47003151200711735,-2.203574705976993,0.2419321587570475,0.9418983143381752,0.5302099450677633,1.7890854751840237,1.5008987556509674,-1.6952782149575651,1.3736692847236995,1.3663977075219154,0.41420363158732654,-0.9010996348411092,0.966195544436574,64066.2,103192.0,35347.3,81860.2,86693.4,76341.2,1.814325793838497,2.165865903854331,0.2263016567230225,1.2148543033599846,1.5384961299895834,2.0594166069030573,0.6775177574157714,0.11981150245666891,2964.9,2872.6,1679.9,3795.8,2.512344030761708,0.7296060800552369,0.223972692489624,0.13301994323730765,-0.09505366039276109,0.5970243869781509,0.5579859416961669,0.21369637298583988,-0.002985214385986338,2.2173555774688722,4164.3,3765.4,3654.9,3330.6,3808.6,2.9271620195132524,0.4629643344903508
4.0,0.9756734108179808,0.7117939326167108,-1.085220083966851,0.36003009200096125,1.4452863857708869,0.7935334557294845,0.05717732757329942,0.34243960809893903,0.6608924870938061,-0.43200748860836036,-0.48838944271206863,-0.501475411504507,-2.206698257040233,0.2403320452161596,0.9287851572185731,0.5032122901007534,1.768089348718524,1.5027100576460364,-1.702584324359894,1.383229255691171,1.3816231676526367,0.4186116544045507,-0.8728349424563596,0.9639416263215242,63887.1,102853.0,35251.5,81664.8,86494.6,76226.7,1.8563078794479317,1.7188938903808282,0.4113187265396118,1.3307571640014646,1.545278795242269,2.303382322311382,1.327838339805603,0.32736368846893704,3067.7,2900.5,1649.2,3775.9,1.8931454439163207,0.8923536663055422,0.1856972122192383,0.16861378669739063,-0.4774045852661265,0.2571384771347053,1.082927174758911,0.13040341186523435,0.033559029083251965,2.323100930023192,4103.2,4131.5,3626.3,3288.7,3956.2,3.3616663785210164,0.5284222856572277
5.0,0.9324575269222259,0.7327355272322894,-1.071672862768173,0.325580679513514,1.4246201241016385,0.8074087278544904,-0.08533848822116852,0.27418428301811215,0.7251569280028342,-0.48016104921698577,-0.4193588076531888,-0.4747324856370688,-2.198116944413632,0.24677410597358804,0.9542580570504047,0.5517694725990296,1.822655928637833,1.5679907327517868,-1.6892923196777698,1.363613195769489,1.3483460922874508,0.40092165885865694,-0.950132795076842,0.9599639596045015,63888.9,102926.4,35250.9,81587.0,86305.6,76091.0,1.9140989179611154,1.5346782045364071,0.4552197704315186,1.5734907684326165,1.5040255327224323,2.02248971939085,0.6536705598831176,0.056013231277469766,2982.2,3059.1,1612.6,3779.5,2.2086084003448487,0.7255133634567298,0.08066362380981446,0.2754462718963652,-0.6066629478454655,0.603419934272766,0.8053203319549563,0.28382740402221673,0.003016207199096684,1.9958456361770647,4049.8,4175.3,3713.4,3200.3,3783.4,12.001599030014507,1.819992923141212
6.0,0.9833741898275912,0.7012113216519357,-1.0828483443707226,0.36372705891728396,1.4488074645027516,0.82668697103858,-0.02265808545053005,0.29693849027156827,0.6919830542150883,-0.44935747159179307,-0.5175619041919708,-0.4760418543964625,-2.213278375912458,0.22992027148609023,0.9016997763812519,0.46386281789094214,1.761425496399403,1.496311834376305,-1.7121738878935577,1.4018392503596846,1.4138859158232808,0.42843636941537266,-0.8571512980163345,0.9585392016693952,63491.1,102331.4,35019.0,81146.9,86710.6,75744.2,1.9137510032653755,1.779168073654144,0.4039694023132324,1.306308791160583,1.5926971130370684,2.1929536018371394,1.0440815410614017,0.17666230583191317,3020.3,2942.5,1670.0,3720.7,2.205246623229975,0.8146897144317625,0.015808467864990232,0.15909081459045704,-0.32202257575986765,0.469240693473818,0.6087406906127927,0.1785457019805908,-0.00010161949157713543,2.2816964368820187,3888.5,4384.6,3493.8,2991.6,3732.5,4.912266581088388,0.7593640088649697
7.0,0.9969299819879234,0.7866421411931516,-1.1120433531701563,0.36621907696127887,1.471602621078491,0.8413566765701399,0.007534679025411606,0.29457827672362324,0.6969255363196133,-0.4873250469565392,-0.4705355558916927,-0.43034904360771187,-2.2116641927547755,0.23539453996722562,0.9152148336879886,0.4814165818840266,1.7741482668928803,1.5018634829223156,-1.7092104692012071,1.3915903092585507,1.3934159664474428,0.4226208618320525,-0.8773900119960556,0.9588887338154019,63869.1,102899.0,35243.4,81659.5,86455.9,76212.5,1.892168238639826,1.9053596534728616,0.36838133239746096,1.2170374794006342,1.5159919509887287,1.9446425981521416,0.3984350414276123,-0.13683697032928072,3004.8,2987.6,1639.5,3749.1,2.354393568611156,0.7762782159805288,0.10449268341064452,0.15683775901794728,-0.24144141654967582,1.0638416271209719,0.17090046234130868,0.3170499801635742,0.04522685203552246,2.026165927886963,4005.1,4124.9,3566.9,3078.9,3725.8,2.872848974637282,0.024920559592199635
8.0,1.00397858094424,0.7350893886946143,-1.0584465101361273,0.3130359437130393,1.474188490360975,0.808852385878563,0.015211798250675198,0.33923959060106423,0.674253406524658,-0.4508977194665932,-0.4527333854138851,-0.4720637752115727,-2.2037716466821733,0.24120829450343714,0.9409721230007685,0.5366514997035265,1.7746374575160442,1.5852588433735075,-1.699683924883604,1.376282642528415,1.3729303329549727,0.4148732362054289,-0.8875054472498842,0.9644228320978581,63824.6,102778.1,35212.7,81477.8,86218.4,76004.4,1.8021631946563665,1.8019912548064798,0.3287267360687256,1.4680297603607173,1.5072530326842855,2.214471150398235,1.1216964101791382,0.232869490623478,2978.2,2949.0,1645.8,3717.4,2.2059510128021187,0.7772731134414653,0.02582882881164551,0.2120129013061553,-0.4548702854156291,0.3181255149841308,0.8592768802642823,0.17577927017211914,0.011605015258789066,2.2286591188430798,4187.0,3986.1,3598.8,3189.2,3688.1,5.503142918874375,0.847958871561002
9.0,1.0174836365133524,0.7480497858673335,-1.0433823153376578,0.340620085299015,1.4526674277707932,0.8087287695705891,-0.03254743665456772,0.3271007669717073,0.7311564148962496,-0.5164244145154954,-0.4252261324226856,-0.4224892547726632,-2.211487969107926,0.23529094619308574,0.9184519115164853,0.4900907098725439,1.7975784540288153,1.527424894668162,-1.707866057373583,1.3910799802802507,1.3953066418915985,0.421525979295373,-0.9014158590920518,0.9531087424010037,63833.4,102820.7,35218.1,81580.4,86401.4,76142.1,1.8413961706161448,1.8821897363662565,0.3327405481338501,1.3493840789794915,1.5577458505630086,2.1668156757354544,1.019226647377014,0.08310840606689847,2973.4,2846.9,1578.6,3787.1,2.292119841384893,0.7653397581100443,0.04743095397949219,0.18505986213684378,-0.31968791427613635,0.631367433929442,0.43767527198791506,0.21745462989807124,0.007303099365234369,2.2087609384536733,3951.3,3613.8,3615.9,3303.2,3471.4,3.519402285073901,0.550500327279443
